contig-3479000000,3
contig-4069000000,0
contig-2176000000,3
contig-1467000000,0
contig-4167000000,3
contig-1125000000,3
contig-4227000000,2
contig-3104000000,0
contig-3963000000,0
contig-3713000000,3
contig-1967000000,3
contig-4224000000,0
contig-4360000000,3
contig-309000000,0
contig-1961000000,0
contig-4520000000,3
contig-709000000,0
contig-2210000000,0
contig-2505000000,3
contig-4559000000,1
contig-774000000,0
contig-3168000000,0
contig-1945000000,0
contig-3008000000,0
contig-3860000000,3
contig-765000000,0
contig-4372000000,3
contig-4451000000,0
contig-4032000000,3
contig-4323000000,3
contig-4890000000,3
contig-2061000000,3
contig-4445000000,3
contig-4592000000,0
contig-1459000000,0
contig-332000000,0
contig-1043000000,0
contig-2635000000,3
contig-3749000000,0
contig-1237000000,0
contig-850000000,3
contig-2515000000,0
contig-1809000000,0
contig-2200000000,0
contig-3573000000,2
contig-2418000000,0
contig-3814000000,3
contig-4484000000,3
contig-1631000000,0
contig-4799000000,3
contig-3124000000,3
contig-1285000000,0
contig-1602000000,0
contig-3661000000,3
contig-3185000000,0
contig-1367000000,0
contig-3988000000,3
contig-3968000000,3
contig-4450000000,3
contig-3780000000,3
contig-3779000000,0
contig-1378000000,0
contig-2452000000,0
contig-3542000000,3
contig-3243000000,3
contig-2139000000,0
contig-1372000000,0
contig-2642000000,3
contig-2612000000,0
contig-167000000,1
contig-2110000000,0
contig-1851000000,3
contig-4547000000,0
contig-315000000,2
contig-4089000000,3
contig-2899000000,0
contig-2219000000,0
contig-4805000000,3
contig-1212000000,0
contig-4001000000,0
contig-2656000000,3
contig-4062000000,0
contig-4702000000,3
contig-4814000000,3
contig-2060000000,3
contig-4324000000,3
contig-3524000000,0
contig-3370000000,0
contig-1667000000,3
contig-3097000000,3
contig-687000000,0
contig-2109000000,0
contig-2175000000,3
contig-4368000000,3
contig-1319000000,3
contig-305000000,0
contig-2084000000,0
contig-1686000000,0
contig-4513000000,3
contig-242000000,3
contig-4211000000,0
contig-2025000000,3
contig-4458000000,3
contig-4397000000,3
contig-325000000,0
contig-2726000000,0
contig-985000000,0
contig-1483000000,0
contig-1006000000,0
contig-1880000000,0
contig-1353000000,0
contig-2609000000,0
contig-1722000000,0
contig-1904000000,0
contig-1310000000,0
contig-569000000,0
contig-3688000000,0
contig-1564000000,0
contig-9000000,2
contig-607000000,0
contig-373000000,0
contig-2657000000,3
contig-4667000000,3
contig-2040000000,0
contig-2375000000,3
contig-375000000,3
contig-4599000000,3
contig-3764000000,3
contig-324000000,0
contig-1801000000,3
contig-2973000000,2
contig-4653000000,3
contig-4678000000,3
contig-3408000000,3
contig-351000000,3
contig-286000000,0
contig-1217000000,3
contig-2244000000,3
contig-837000000,0
contig-2508000000,3
contig-17000000,2
contig-3850000000,2
contig-4310000000,3
contig-3980000000,0
contig-406000000,0
contig-688000000,0
contig-236000000,0
contig-4666000000,3
contig-2936000000,0
contig-4804000000,3
contig-1331000000,0
contig-3222000000,3
contig-2727000000,0
contig-4480000000,3
contig-3530000000,0
contig-2389000000,0
contig-2758000000,0
contig-0,2
contig-4422000000,3
contig-540000000,0
contig-3805000000,0
contig-583000000,0
contig-1211000000,0
contig-1195000000,3
contig-258000000,0
contig-41000000,1
contig-2377000000,3
contig-1909000000,0
contig-3979000000,3
contig-2728000000,0
contig-2986000000,3
contig-3551000000,3
contig-4026000000,3
contig-3513000000,3
contig-566000000,3
contig-2988000000,3
contig-906000000,0
contig-2335000000,0
contig-848000000,0
contig-1143000000,0
contig-1475000000,0
contig-4596000000,3
contig-2278000000,0
contig-2799000000,0
contig-1703000000,0
contig-2606000000,0
contig-1280000000,0
contig-1223000000,3
contig-4771000000,3
contig-2000000000,3
contig-4633000000,3
contig-1416000000,0
contig-254000000,3
contig-4598000000,0
contig-3824000000,0
contig-3525000000,3
contig-2875000000,3
contig-2703000000,3
contig-1062000000,0
contig-252000000,0
contig-4008000000,0
contig-1488000000,0
contig-2792000000,0
contig-1944000000,0
contig-3320000000,0
contig-2890000000,0
contig-4297000000,3
contig-2789000000,3
contig-2014000000,0
contig-272000000,0
contig-4206000000,3
contig-1334000000,3
contig-3649000000,3
contig-3741000000,0
contig-1664000000,0
contig-1638000000,0
contig-4207000000,0
contig-4465000000,3
contig-4157000000,3
contig-3973000000,3
contig-3390000000,3
contig-1387000000,3
contig-4011000000,3
contig-387000000,1
contig-2029000000,0
contig-1094000000,0
contig-358000000,0
contig-771000000,3
contig-2782000000,3
contig-2334000000,0
contig-907000000,0
contig-2316000000,0
contig-840000000,0
contig-3635000000,3
contig-3270000000,0
contig-978000000,0
contig-1429000000,0
contig-2853000000,0
contig-3621000000,3
contig-1452000000,0
contig-190000000,0
contig-1332000000,0
contig-4862000000,3
contig-1107000000,0
contig-135000000,1
contig-2997000000,0
contig-2943000000,0
contig-2358000000,0
contig-469000000,0
contig-111000000,0
contig-908000000,3
contig-63000000,2
contig-3242000000,3
contig-4504000000,0
contig-4462000000,3
contig-4685000000,3
contig-463000000,0
contig-8000000,1
contig-3506000000,3
contig-4760000000,3
contig-3861000000,3
contig-259000000,3
contig-1487000000,0
contig-1594000000,0
contig-1990000000,0
contig-4920000000,1
contig-1782000000,3
contig-1900000000,0
contig-3930000000,3
contig-1630000000,3
contig-3619000000,0
contig-2743000000,3
contig-2852000000,0
contig-4156000000,0
contig-1068000000,3
contig-139000000,0
contig-2551000000,3
contig-1028000000,0
contig-179000000,1
contig-3921000000,0
contig-2314000000,0
contig-923000000,0
contig-4715000000,3
contig-3728000000,3
contig-2807000000,0
contig-1687000000,0
contig-3737000000,0
contig-1405000000,3
contig-157000000,1
contig-2458000000,3
contig-3197000000,3
contig-1091000000,0
contig-3704000000,3
contig-4159000000,3
contig-3686000000,3
contig-1769000000,3
contig-3196000000,0
contig-2644000000,0
contig-1729000000,0
contig-2815000000,0
contig-2732000000,3
contig-3116000000,3
contig-3328000000,3
contig-1040000000,0
contig-3984000000,3
contig-402000000,1
contig-3842000000,0
contig-2766000000,3
contig-3883000000,3
contig-505000000,0
contig-1465000000,0
contig-3696000000,3
contig-2351000000,0
contig-300000000,0
contig-1839000000,0
contig-33000000,1
contig-2466000000,0
contig-2837000000,0
contig-62000000,2
contig-2698000000,3
contig-2488000000,0
contig-2972000000,0
contig-3258000000,0
contig-3626000000,3
contig-3849000000,3
contig-4704000000,0
contig-350000000,0
contig-4636000000,3
contig-3108000000,0
contig-1030000000,0
contig-2485000000,0
contig-3834000000,3
contig-3825000000,3
contig-3285000000,0
contig-2103000000,0
contig-2952000000,0
contig-27000000,2
contig-1576000000,0
contig-1298000000,0
contig-3284000000,0
contig-42000000,1
contig-134000000,0
contig-1239000000,0
contig-3160000000,0
contig-107000000,0
contig-1039000000,1
contig-420000000,0
contig-3794000000,0
contig-2822000000,0
contig-963000000,3
contig-4075000000,0
contig-4456000000,1
contig-1437000000,3
contig-3538000000,0
contig-3625000000,0
contig-4309000000,3
contig-2237000000,0
contig-2178000000,3
contig-1196000000,0
contig-2514000000,3
contig-851000000,0
contig-1908000000,3
contig-2058000000,0
contig-508000000,0
contig-4182000000,0
contig-1460000000,3
contig-3630000000,0
contig-1674000000,0
contig-2406000000,0
contig-4494000000,0
contig-1643000000,0
contig-1321000000,0
contig-2173000000,3
contig-3467000000,0
contig-2638000000,3
contig-481000000,0
contig-3907000000,3
contig-946000000,3
contig-2663000000,3
contig-116000000,0
contig-4888000000,3
contig-2167000000,0
contig-2272000000,3
contig-4563000000,3
contig-4900000000,3
contig-2283000000,0
contig-1577000000,0
contig-294000000,3
contig-1290000000,0
contig-3966000000,3
contig-1959000000,0
contig-3372000000,0
contig-878000000,0
contig-934000000,0
contig-1173000000,0
contig-2384000000,0
contig-3996000000,3
contig-2891000000,0
contig-2774000000,3
contig-1148000000,0
contig-1989000000,0
contig-4000000000,3
contig-273000000,0
contig-1153000000,3
contig-4854000000,3
contig-3793000000,3
contig-143000000,0
contig-1597000000,0
contig-4364000000,3
contig-425000000,0
contig-3920000000,3
contig-178000000,3
contig-2396000000,3
contig-2623000000,3
contig-2761000000,0
contig-2640000000,0
contig-4930000000,1
contig-2179000000,1
contig-2422000000,3
contig-2760000000,0
contig-2935000000,3
contig-1199000000,3
contig-79000000,0
contig-3223000000,3
contig-3123000000,0
contig-679000000,3
contig-1408000000,0
contig-1389000000,0
contig-1786000000,0
contig-4050000000,3
contig-322000000,0
contig-4858000000,3
contig-4782000000,3
contig-3386000000,0
contig-1553000000,3
contig-1106000000,0
contig-4569000000,0
contig-1860000000,0
contig-423000000,0
contig-2667000000,3
contig-2560000000,3
contig-2430000000,3
contig-2680000000,3
contig-2999000000,3
contig-3943000000,3
contig-2699000000,1
contig-2531000000,3
contig-4650000000,3
contig-1021000000,3
contig-1126000000,0
contig-4887000000,3
contig-1814000000,0
contig-647000000,0
contig-1736000000,0
contig-2319000000,0
contig-3562000000,3
contig-3109000000,0
contig-1614000000,0
contig-4836000000,3
contig-883000000,3
contig-3367000000,0
contig-184000000,0
contig-3887000000,0
contig-501000000,0
contig-4690000000,3
contig-92000000,0
contig-3761000000,0
contig-1876000000,0
contig-1939000000,0
contig-2416000000,0
contig-4776000000,3
contig-2388000000,3
contig-3266000000,0
contig-2482000000,3
contig-4819000000,3
contig-1413000000,3
contig-3209000000,0
contig-156000000,0
contig-753000000,3
contig-1744000000,3
contig-4366000000,3
contig-1949000000,1
contig-3448000000,3
contig-801000000,0
contig-2250000000,3
contig-1929000000,3
contig-2664000000,3
contig-941000000,0
contig-3442000000,0
contig-2133000000,0
contig-940000000,0
contig-2665000000,2
contig-2052000000,3
contig-4002000000,0
contig-4934000000,1
contig-2553000000,3
contig-716000000,3
contig-4797000000,3
contig-3342000000,0
contig-1029000000,0
contig-3732000000,3
contig-618000000,0
contig-4039000000,3
contig-1121000000,0
contig-3557000000,3
contig-1276000000,3
contig-4725000000,3
contig-4479000000,0
contig-3436000000,0
contig-1281000000,0
contig-1965000000,0
contig-3526000000,3
contig-3429000000,3
contig-2547000000,3
contig-860000000,3
contig-2819000000,0
contig-3272000000,3
contig-2574000000,3
contig-879000000,0
contig-4025000000,3
contig-2621000000,0
contig-1170000000,0
contig-2818000000,0
contig-4701000000,3
contig-2850000000,0
contig-4553000000,3
contig-4271000000,3
contig-3698000000,3
contig-4572000000,0
contig-3463000000,2
contig-4290000000,3
contig-4265000000,3
contig-1536000000,1
contig-4086000000,3
contig-3420000000,0
contig-2894000000,0
contig-1233000000,0
contig-3831000000,3
contig-1916000000,2
contig-2132000000,0
contig-4091000000,3
contig-1016000000,0
contig-1915000000,0
contig-4329000000,3
contig-1544000000,3
contig-1837000000,0
contig-3491000000,0
contig-3569000000,0
contig-1306000000,1
contig-4183000000,3
contig-509000000,0
contig-670000000,3
contig-3091000000,0
contig-4940000000,1
contig-4198000000,2
contig-2112000000,3
contig-2828000000,0
contig-3534000000,0
contig-3347000000,0
contig-105000000,2
contig-1803000000,3
contig-2177000000,0
contig-884000000,0
contig-220000000,0
contig-885000000,3
contig-2550000000,3
contig-3882000000,0
contig-4367000000,3
contig-3638000000,3
contig-2350000000,3
contig-2434000000,3
contig-3403000000,0
contig-327000000,0
contig-3401000000,0
contig-1103000000,0
contig-4544000000,3
contig-829000000,0
contig-1991000000,0
contig-2585000000,0
contig-2116000000,3
contig-4279000000,3
contig-4918000000,1
contig-208000000,0
contig-3508000000,3
contig-1359000000,3
contig-2159000000,3
contig-4269000000,0
contig-3047000000,3
contig-593000000,0
contig-3341000000,3
contig-3117000000,0
contig-4692000000,3
contig-3634000000,3
contig-1646000000,0
contig-2851000000,0
contig-2417000000,0
contig-2443000000,3
contig-1885000000,0
contig-4775000000,3
contig-4579000000,3
contig-1420000000,0
contig-2949000000,0
contig-2873000000,2
contig-2037000000,0
contig-3145000000,0
contig-759000000,0
contig-3566000000,3
contig-4300000000,0
contig-1253000000,0
contig-4341000000,3
contig-660000000,0
contig-1314000000,0
contig-494000000,0
contig-787000000,0
contig-3695000000,3
contig-1207000000,2
contig-1954000000,0
contig-682000000,3
contig-1777000000,0
contig-371000000,0
contig-2193000000,0
contig-3942000000,1
contig-4336000000,3
contig-2051000000,0
contig-3404000000,0
contig-2214000000,0
contig-1946000000,0
contig-1213000000,0
contig-1531000000,0
contig-4637000000,3
contig-367000000,0
contig-1052000000,0
contig-1530000000,0
contig-3090000000,3
contig-4876000000,3
contig-3227000000,0
contig-1037000000,0
contig-2273000000,0
contig-3149000000,0
contig-73000000,3
contig-4567000000,3
contig-3016000000,3
contig-4720000000,3
contig-4911000000,1
contig-4783000000,3
contig-2685000000,3
contig-2196000000,3
contig-4811000000,3
contig-2839000000,0
contig-3651000000,0
contig-380000000,3
contig-2370000000,0
contig-731000000,0
contig-4526000000,3
contig-752000000,0
contig-3102000000,2
contig-4266000000,3
contig-3402000000,3
contig-2679000000,0
contig-3677000000,3
contig-606000000,0
contig-3712000000,3
contig-2186000000,3
contig-4293000000,3
contig-3758000000,3
contig-1818000000,0
contig-568000000,0
contig-4482000000,0
contig-3747000000,3
contig-1819000000,1
contig-772000000,0
contig-3354000000,3
contig-2752000000,3
contig-2339000000,3
contig-1534000000,0
contig-4560000000,0
contig-3527000000,3
contig-4051000000,3
contig-4245000000,3
contig-1370000000,0
contig-2247000000,0
contig-4082000000,3
contig-1707000000,0
contig-2164000000,0
contig-3715000000,3
contig-1342000000,3
contig-1066000000,0
contig-3788000000,3
contig-545000000,0
contig-4901000000,1
contig-3396000000,0
contig-524000000,2
contig-3464000000,0
contig-1770000000,0
contig-4672000000,3
contig-2867000000,3
contig-398000000,0
contig-4255000000,0
contig-4556000000,3
contig-4274000000,3
contig-2018000000,0
contig-3660000000,0
contig-1660000000,0
contig-1685000000,0
contig-1330000000,0
contig-1254000000,0
contig-3059000000,3
contig-2012000000,0
contig-4856000000,3
contig-1763000000,3
contig-1135000000,0
contig-1255000000,3
contig-3590000000,3
contig-1154000000,3
contig-2156000000,3
contig-1383000000,3
contig-3939000000,3
contig-161000000,0
contig-391000000,0
contig-3135000000,3
contig-1382000000,3
contig-2161000000,0
contig-865000000,0
contig-2542000000,3
contig-531000000,0
contig-2650000000,0
contig-775000000,0
contig-2884000000,3
contig-4223000000,3
contig-244000000,3
contig-3578000000,0
contig-1886000000,0
contig-340000000,3
contig-3937000000,0
contig-650000000,0
contig-671000000,3
contig-2066000000,0
contig-1388000000,0
contig-4099000000,0
contig-3015000000,3
contig-2716000000,3
contig-899000000,0
contig-2079000000,0
contig-1397000000,0
contig-1262000000,0
contig-1657000000,3
contig-1977000000,0
contig-3265000000,0
contig-352000000,0
contig-4927000000,1
contig-3787000000,3
contig-2668000000,3
contig-1976000000,3
contig-303000000,0
contig-444000000,3
contig-2615000000,0
contig-2771000000,0
contig-2671000000,0
contig-972000000,0
contig-715000000,0
contig-2409000000,0
contig-2033000000,0
contig-3369000000,3
contig-31000000,1
contig-2530000000,3
contig-983000000,0
contig-1400000000,0
contig-2985000000,3
contig-4345000000,3
contig-640000000,3
contig-1762000000,3
contig-1442000000,0
contig-3167000000,3
contig-1733000000,3
contig-1163000000,3
contig-1918000000,0
contig-408000000,0
contig-3161000000,1
contig-2759000000,0
contig-2976000000,3
contig-4470000000,0
contig-599000000,3
contig-3813000000,3
contig-1624000000,3
contig-1034000000,0
contig-3130000000,3
contig-4476000000,3
contig-4380000000,3
contig-1095000000,0
contig-1377000000,3
contig-4092000000,3
contig-4905000000,1
contig-2856000000,0
contig-129000000,0
contig-4738000000,3
contig-1376000000,3
contig-1607000000,0
contig-4078000000,3
contig-1856000000,3
contig-1232000000,0
contig-1044000000,0
contig-564000000,3
contig-4923000000,1
contig-4626000000,0
contig-757000000,0
contig-2101000000,0
contig-1355000000,0
contig-1628000000,0
contig-304000000,0
contig-103000000,0
contig-556000000,0
contig-205000000,3
contig-3539000000,0
contig-2721000000,0
contig-3136000000,0
contig-2327000000,3
contig-936000000,0
contig-3151000000,3
contig-4554000000,3
contig-603000000,0
contig-39000000,1
contig-3190000000,0
contig-1692000000,0
contig-1067000000,0
contig-271000000,0
contig-389000000,0
contig-4140000000,0
contig-2487000000,0
contig-891000000,0
contig-636000000,3
contig-1123000000,0
contig-2756000000,3
contig-3632000000,3
contig-3158000000,3
contig-1203000000,0
contig-4208000000,3
contig-3981000000,0
contig-4333000000,3
contig-1421000000,1
contig-1606000000,3
contig-4730000000,3
contig-3224000000,3
contig-4724000000,3
contig-4624000000,3
contig-1580000000,3
contig-3676000000,3
contig-2305000000,0
contig-979000000,3
contig-2445000000,0
contig-2895000000,0
contig-4831000000,3
contig-168000000,3
contig-2532000000,0
contig-4608000000,3
contig-2382000000,3
contig-1157000000,0
contig-3261000000,0
contig-2054000000,0
contig-4036000000,3
contig-1464000000,0
contig-1218000000,0
contig-2096000000,0
contig-3063000000,3
contig-2825000000,3
contig-3656000000,0
contig-3297000000,2
contig-3896000000,3
contig-4845000000,3
contig-1219000000,0
contig-4117000000,3
contig-2916000000,0
contig-3460000000,3
contig-1481000000,0
contig-1315000000,3
contig-1109000000,0
contig-461000000,0
contig-3122000000,2
contig-3200000000,0
contig-4090000000,3
contig-674000000,0
contig-590000000,0
contig-381000000,0
contig-4590000000,3
contig-493000000,0
contig-4432000000,0
contig-3483000000,3
contig-4694000000,3
contig-289000000,0
contig-431000000,3
contig-2349000000,3
contig-918000000,0
contig-1193000000,0
contig-4673000000,3
contig-928000000,3
contig-2332000000,3
contig-901000000,0
contig-1102000000,0
contig-1846000000,3
contig-1249000000,0
contig-4093000000,0
contig-2570000000,3
contig-1119000000,0
contig-4584000000,0
contig-2449000000,0
contig-4459000000,3
contig-1162000000,3
contig-421000000,0
contig-154000000,1
contig-298000000,0
contig-563000000,0
contig-2157000000,0
contig-4693000000,3
contig-189000000,0
contig-588000000,3
contig-562000000,0
contig-2843000000,3
contig-803000000,0
contig-2252000000,3
contig-221000000,1
contig-3819000000,3
contig-2675000000,3
contig-976000000,0
contig-2931000000,0
contig-2468000000,0
contig-1099000000,3
contig-3235000000,3
contig-32000000,1
contig-3199000000,0
contig-4250000000,0
contig-549000000,0
contig-4793000000,3
contig-2788000000,3
contig-4601000000,3
contig-4899000000,0
contig-1792000000,3
contig-3326000000,0
contig-2810000000,0
contig-2536000000,3
contig-1623000000,0
contig-4150000000,3
contig-2715000000,0
contig-2354000000,0
contig-4200000000,3
contig-4378000000,0
contig-1403000000,3
contig-3026000000,0
contig-573000000,0
contig-4828000000,3
contig-4610000000,0
contig-266000000,0
contig-4889000000,3
contig-1629000000,0
contig-3600000000,3
contig-267000000,3
contig-4048000000,3
contig-3731000000,0
contig-473000000,1
contig-3219000000,3
contig-769000000,0
contig-4034000000,3
contig-2383000000,0
contig-2993000000,3
contig-94000000,1
contig-1706000000,0
contig-4621000000,3
contig-1546000000,3
contig-4142000000,3
contig-64000000,3
contig-954000000,0
contig-3363000000,3
contig-1392000000,0
contig-57000000,1
contig-3994000000,3
contig-3216000000,0
contig-3997000000,0
contig-98000000,0
contig-249000000,2
contig-3871000000,0
contig-4864000000,3
contig-3259000000,3
contig-3812000000,0
contig-598000000,3
contig-4721000000,3
contig-2777000000,0
contig-847000000,3
contig-2564000000,3
contig-3466000000,3
contig-4261000000,0
contig-2221000000,3
contig-4181000000,3
contig-3115000000,3
contig-466000000,0
contig-4619000000,3
contig-3832000000,3
contig-3705000000,3
contig-467000000,1
contig-1241000000,0
contig-162000000,0
contig-895000000,0
contig-4203000000,0
contig-1468000000,3
contig-2599000000,0
contig-4902000000,1
contig-3673000000,3
contig-1932000000,0
contig-3166000000,0
contig-2968000000,0
contig-3982000000,3
contig-404000000,0
contig-3736000000,0
contig-761000000,0
contig-2367000000,0
contig-2357000000,3
contig-1184000000,0
contig-4502000000,3
contig-827000000,3
contig-935000000,0
contig-1509000000,0
contig-76000000,0
contig-3191000000,3
contig-4644000000,3
contig-1831000000,3
contig-95000000,1
contig-951000000,0
contig-125000000,1
contig-1174000000,0
contig-3754000000,0
contig-3213000000,3
contig-124000000,1
contig-2654000000,3
contig-2965000000,0
contig-4809000000,3
contig-3844000000,3
contig-796000000,0
contig-980000000,2
contig-725000000,0
contig-4423000000,0
contig-3426000000,3
contig-1447000000,3
contig-638000000,0
contig-4676000000,3
contig-3424000000,3
contig-4611000000,3
contig-2318000000,3
contig-1661000000,0
contig-2830000000,3
contig-1933000000,3
contig-2038000000,0
contig-3495000000,3
contig-1568000000,0
contig-1983000000,0
contig-148000000,1
contig-3910000000,3
contig-3931000000,3
contig-169000000,0
contig-13000000,2
contig-957000000,0
contig-631000000,0
contig-1205000000,0
contig-2461000000,2
contig-2361000000,0
contig-4545000000,0
contig-2199000000,0
contig-3381000000,0
contig-3940000000,3
contig-118000000,2
contig-4168000000,3
contig-280000000,0
contig-4019000000,3
contig-497000000,0
contig-4304000000,0
contig-3582000000,0
contig-2169000000,3
contig-4825000000,3
contig-2584000000,3
contig-1506000000,0
contig-3071000000,3
contig-4260000000,0
contig-2424000000,0
contig-4885000000,3
contig-2182000000,0
contig-1893000000,0
contig-3710000000,3
contig-4496000000,3
contig-3225000000,3
contig-4808000000,3
contig-2813000000,0
contig-664000000,0
contig-2274000000,1
contig-4855000000,3
contig-2346000000,3
contig-3697000000,3
contig-1938000000,0
contig-518000000,0
contig-4107000000,3
contig-1952000000,0
contig-4097000000,3
contig-3298000000,0
contig-4418000000,3
contig-4439000000,0
contig-4491000000,3
contig-54000000,1
contig-457000000,0
contig-16000000,1
contig-2480000000,0
contig-2479000000,0
contig-1830000000,0
contig-10000000,1
contig-1524000000,3
contig-3817000000,3
contig-3037000000,3
contig-288000000,3
contig-3550000000,0
contig-490000000,3
contig-4745000000,3
contig-2287000000,0
contig-4056000000,0
contig-3472000000,3
contig-1999000000,0
contig-833000000,0
contig-3028000000,3
contig-1415000000,0
contig-1958000000,0
contig-2259000000,1
contig-808000000,3
contig-756000000,0
contig-1340000000,0
contig-1297000000,0
contig-737000000,0
contig-813000000,1
contig-4511000000,2
contig-2471000000,3
contig-4726000000,3
contig-2605000000,3
contig-3692000000,3
contig-4709000000,3
contig-1574000000,0
contig-3400000000,0
contig-3304000000,3
contig-2371000000,3
contig-4655000000,3
contig-4708000000,3
contig-3053000000,0
contig-3645000000,3
contig-3305000000,0
contig-1662000000,0
contig-3976000000,0
contig-1245000000,3
contig-3156000000,3
contig-1018000000,0
contig-4444000000,3
contig-1812000000,0
contig-2265000000,0
contig-3469000000,0
contig-2817000000,0
contig-2924000000,0
contig-2681000000,0
contig-3785000000,0
contig-2490000000,0
contig-1598000000,0
contig-4022000000,3
contig-1852000000,0
contig-3703000000,0
contig-2565000000,0
contig-846000000,0
contig-1545000000,0
contig-3848000000,0
contig-4073000000,0
contig-2410000000,0
contig-3774000000,3
contig-4042000000,3
contig-2324000000,0
contig-3332000000,0
contig-4670000000,3
contig-4000000,2
contig-3494000000,3
contig-4939000000,1
contig-4882000000,3
contig-4081000000,3
contig-3777000000,0
contig-1995000000,0
contig-2541000000,0
contig-866000000,0
contig-4350000000,3
contig-620000000,0
contig-602000000,3
contig-510000000,0
contig-1953000000,0
contig-792000000,3
contig-1301000000,0
contig-4277000000,3
contig-1045000000,0
contig-2991000000,3
contig-3650000000,0
contig-4868000000,3
contig-1853000000,0
contig-3052000000,0
contig-1871000000,0
contig-3003000000,0
contig-3613000000,0
contig-2107000000,3
contig-526000000,3
contig-410000000,0
contig-2134000000,0
contig-4433000000,1
contig-675000000,0
contig-4016000000,3
contig-1527000000,0
contig-1731000000,3
contig-610000000,3
contig-4802000000,3
contig-3072000000,3
contig-3778000000,0
contig-4043000000,3
contig-2119000000,0
contig-4088000000,0
contig-3017000000,3
contig-3447000000,3
contig-1756000000,0
contig-4170000000,0
contig-3874000000,3
contig-4120000000,3
contig-3170000000,0
contig-3708000000,0
contig-2300000000,0
contig-1348000000,3
contig-736000000,0
contig-4936000000,1
contig-3362000000,3
contig-3594000000,3
contig-3809000000,0
contig-1589000000,0
contig-3241000000,3
contig-395000000,0
contig-4926000000,2
contig-2356000000,3
